time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
11892,-gneE11,gneJ10,gneJ14,0.607155495189491,2.00722132677623E-07,63.8717948717949,40,2
12093,-gneE11,gneJ10,gneJ14,0.511995414106606,1.61581651270539E-07,63.6610169491525,39,2
12131,-gneE11,gneJ10,gneJ14,0.547457340383796,1.51115088522315E-07,63.6610169491525,38,2
12172,-gneE11,gneJ10,gneJ14,0.60559729772589,1.73391367943768E-07,63.7899159663866,79,2
12209,-gneE11,gneJ10,gneJ14,0.713109496738517,1.47249958605227E-07,63.7899159663866,37,2
12249,-gneE11,gneJ10,gneJ14,0.753160901441733,1.71142314877293E-07,63.9,77,2
12291,-gneE11,gneJ10,gneJ14,0.684533729805569,1.3391166891931E-07,63.7190082644628,42,2
12331,-gneE11,gneJ10,gneJ14,0.599735602287898,1.05541774314566E-07,63.5245901639344,40,2
12373,-gneE11,gneJ10,gneJ14,0.516831450895944,8.7432459765481E-08,63.349593495935,42,2
12414,-gneE11,gneJ10,gneJ14,0.407491568603873,1.10892711696625E-07,63.349593495935,41,2
12455,-gneE11,gneJ10,gneJ14,0.353000319334976,1.28010776650642E-07,63.349593495935,82,2
12495,-gneE11,gneJ10,gneJ14,0.57582857212774,1.95258157839875E-07,63.8225806451613,122,2
12573,-gneE11,gneJ10,gneJ14,0.6420739139732,1.75112590277139E-07,63.8225806451613,39,2
12615,-gneE11,gneJ10,gneJ14,0.700733557439506,2.09436659572152E-07,63.96,81,2
12658,-gneE11,gneJ10,gneJ14,0.628279220694714,1.68614098380644E-07,63.7936507936508,43,2
12699,-gneE11,gneJ10,gneJ14,0.542237142558828,1.36921034621001E-07,63.6141732283465,41,2
12779,-gneE11,gneJ10,gneJ14,0.756674141881766,9.81184190918088E-08,63.6141732283465,39,2
12820,-gneE11,gneJ10,gneJ14,0.800526292702088,1.19688699057777E-07,63.7421875,80,2
12864,-gneE11,gneJ10,gneJ14,0.746783207259919,9.42858025503288E-08,63.5891472868217,44,2
12906,-gneE11,gneJ10,gneJ14,0.67781499288175,7.41026056310442E-08,63.4230769230769,42,2
12947,-gneE11,gneJ10,gneJ14,0.621187548594024,8.08577976522702E-08,63.4230769230769,41,2
