time,edge,old node,possible nodes,probability (value_exp),value_coeff,expect,true,no.of neighbours
3225,gneE4,gneJ5,gneJ6,0.691995708859324,-1.08398662949403,116.75,638,2
3265,gneE4,gneJ5,gneJ6,0.973268720918672,1.7013731719948,179.111111111111,678,2
3306,gneE4,gneJ5,gneJ6,0.944948416806306,0.949407049792743,165.3,41,2
3346,gneE4,gneJ5,gneJ6,0.891170506663765,0.209300729650983,153.909090909091,40,2
3388,gneE4,gneJ5,gneJ6,0.801109514697793,-0.500209356804349,144.583333333333,42,2
3634,gneE4,gneJ5,gneJ6,0.665121301160639,-1.20725161032548,136.538461538462,40,2
3674,gneE4,gneJ5,gneJ6,0.498685253892364,-1.89871166542189,129.642857142857,40,2
4325,gneE4,gneJ5,gneJ6,0.337623839510769,-2.5673539068012,123.733333333333,41,2
4366,gneE4,gneJ5,gneJ6,0.012901974666803,-2.5673539068012,123.733333333333,41,2
4404,gneE4,gneJ5,gneJ6,0.029273594312762,-2.5673539068012,123.733333333333,79,2
4445,gneE4,gneJ5,gneJ6,0.063728417095289,-2.5673539068012,123.733333333333,120,2
4485,gneE4,gneJ5,gneJ6,0.132699450749357,-2.5673539068012,123.733333333333,160,2
4525,gneE4,gneJ5,gneJ6,0.254304681886976,-2.5673539068012,123.733333333333,200,2
4563,gneE4,gneJ5,gneJ6,0.436038638330167,-1.74882477595116,130.875,238,2
4602,gneE4,gneJ5,gneJ6,0.586248906517405,-1.74882477595116,130.875,39,2
4809,gneE4,gneJ5,gneJ6,0.7559015518305,-1.74882477595116,130.875,246,2
4849,gneE4,gneJ5,gneJ6,0.870976697356543,-1.74882477595116,130.875,286,2
4889,gneE4,gneJ5,gneJ6,0.960823168244086,-0.458742131323058,142.352941176471,326,2
4928,gneE4,gneJ5,gneJ6,0.923096808906558,-1.17326022811037,136.611111111111,39,2
6218,gneE4,gneJ5,gneJ6,0.856842462231026,-1.86913857945091,131.526315789474,40,2
6258,gneE4,gneJ5,gneJ6,0.751082329198336,-2.55405390044342,126.95,40,2
6299,gneE4,gneJ5,gneJ6,0.607809542973455,-3.22033297021086,122.857142857143,41,2
6342,gneE4,gneJ5,gneJ6,0.449861510998997,-3.85967723250595,119.227272727273,43,2
6384,gneE4,gneJ5,gneJ6,0.003703571882117,-3.85967723250595,119.227272727273,42,2
6425,gneE4,gneJ5,gneJ6,0.00839548675547,-3.85967723250595,119.227272727273,83,2
6953,gneE4,gneJ5,gneJ6,0.018971287698294,-3.85967723250595,119.227272727273,611,2
6995,gneE4,gneJ5,gneJ6,0.041520739847216,-3.85967723250595,119.227272727273,653,2
7035,gneE4,gneJ5,gneJ6,0.088736410238099,-3.85967723250595,119.227272727273,693,2
7075,gneE4,gneJ5,gneJ6,0.17875148542423,-3.85967723250595,119.227272727273,733,2
7114,gneE4,gneJ5,gneJ6,0.327154935021557,-3.85967723250595,119.227272727273,772,2
7154,gneE4,gneJ5,gneJ6,0.976244317652678,0.577295111016615,149.347826086957,812,2
7195,gneE4,gneJ5,gneJ6,0.952527804982354,-0.139620884380393,144.833333333333,41,2
7236,gneE4,gneJ5,gneJ6,0.908080237822305,-0.848179314860916,140.68,41,2
7276,gneE4,gneJ5,gneJ6,0.829600406235432,-1.55579809473159,136.807692307692,40,2
7317,gneE4,gneJ5,gneJ6,0.708986916136653,-2.2481271664381,133.259259259259,41,2
7359,gneE4,gneJ5,gneJ6,0.553184486334437,-2.92505024336117,130,42,2
8695,gneE4,gneJ5,gneJ6,0.005247263144412,-2.92505024336117,130,40,2
8735,gneE4,gneJ5,gneJ6,0.011976995340212,-2.92505024336117,130,80,2
8776,gneE4,gneJ5,gneJ6,0.026872319286405,-2.92505024336117,130,121,2
8818,gneE4,gneJ5,gneJ6,0.0586882261286,-2.92505024336117,130,163,2
8859,gneE4,gneJ5,gneJ6,0.123390889951269,-2.92505024336117,130,204,2
8900,gneE4,gneJ5,gneJ6,0.240343848266949,-2.92505024336117,130,245,2
8942,gneE4,gneJ5,gneJ6,0.413387624317922,-2.92505024336117,130,287,2
9385,gneE4,gneJ5,gneJ6,0.613227557331955,-2.92505024336117,130,730,2
9426,gneE4,gneJ5,gneJ6,0.989332388603835,1.14386836919834,152.103448275862,771,2
9468,gneE4,gneJ5,gneJ6,0.978390450343515,0.426823680224611,148.433333333333,42,2
9508,gneE4,gneJ5,gneJ6,0.956426649304453,-0.297191454429295,144.935483870968,40,2
9549,gneE4,gneJ5,gneJ6,0.915144142974995,-1.00782224401906,141.6875,41,2
9592,gneE4,gneJ5,gneJ6,0.843981498262839,-1.69779384113508,138.69696969697,43,2
9632,gneE4,gneJ5,gneJ6,0.727647499346791,-2.40323027171771,135.794117647059,40,2
9672,gneE4,gneJ5,gneJ6,0.570365432246104,-3.10260755322941,133.057142857143,40,2
9713,gneE4,gneJ5,gneJ6,0.429747747257896,-3.10260755322941,133.057142857143,41,2
9754,gneE4,gneJ5,gneJ6,0.626497387037401,-3.10260755322941,133.057142857143,82,2
9793,gneE4,gneJ5,gneJ6,0.605610521317298,-3.19092902664925,132.722222222222,121,2
10885,gneE4,gneJ5,gneJ6,0.434400215913166,-3.88374762357744,130.216216216216,40,2
10926,gneE4,gneJ5,gneJ6,0.280238605100571,-4.56310551614792,127.868421052632,41,2
10965,gneE4,gneJ5,gneJ6,0.005471157469636,-4.56310551614792,127.868421052632,39,2
11003,gneE4,gneJ5,gneJ6,0.012477801865707,-4.56310551614792,127.868421052632,77,2
11042,gneE4,gneJ5,gneJ6,0.027987155678386,-4.56310551614792,127.868421052632,116,2
11082,gneE4,gneJ5,gneJ6,0.061109346941942,-4.56310551614792,127.868421052632,156,2
11123,gneE4,gneJ5,gneJ6,0.127348968174455,-4.56310551614792,127.868421052632,197,2
11165,gneE4,gneJ5,gneJ6,0.245000876215729,-4.56310551614792,127.868421052632,239,2
11206,gneE4,gneJ5,gneJ6,0.419455161587541,-4.56310551614792,127.868421052632,280,2
11246,gneE4,gneJ5,gneJ6,0.617017290037364,-4.56310551614792,127.868421052632,320,2
11288,gneE4,gneJ5,gneJ6,0.898529085857213,-2.85902583792536,133.871794871795,362,2
11328,gneE4,gneJ5,gneJ6,0.815343412182504,-3.554901146802,131.525,40,2
12289,gneE4,gneJ5,gneJ6,0.093850686216329,-3.554901146802,131.525,37,2
12328,gneE4,gneJ5,gneJ6,0.190272205728199,-3.554901146802,131.525,76,2
12937,gneE4,gneJ5,gneJ6,0.906793813500145,0.16844227734869,145.024390243902,685,2
12978,gneE4,gneJ5,gneJ6,0.826743907839317,-0.54393453908692,142.547619047619,41,2
13019,gneE4,gneJ5,gneJ6,0.70165528611313,-1.25146605866224,140.186046511628,41,2
13060,gneE4,gneJ5,gneJ6,0.538036613093915,-1.95421774757309,137.931818181818,41,2
13306,gneE4,gneJ5,gneJ6,0.331606335287134,-1.95421774757309,137.931818181818,41,2
13347,gneE4,gneJ5,gneJ6,0.527308425151803,-1.95421774757309,137.931818181818,82,2
13386,gneE4,gneJ5,gneJ6,0.497246802373559,-2.07457315952786,137.555555555556,121,2
13751,gneE4,gneJ5,gneJ6,0.328347675859287,-2.77922805519399,135.434782608696,40,2
13792,gneE4,gneJ5,gneJ6,0.196489653875734,-3.47194054124087,133.425531914894,41,2
13952,gneE4,gneJ5,gneJ6,0.042517810213354,-3.47194054124087,133.425531914894,39,2
13992,gneE4,gneJ5,gneJ6,0.091445746798512,-3.47194054124087,133.425531914894,79,2
14032,gneE4,gneJ5,gneJ6,0.185332356361767,-3.47194054124087,133.425531914894,119,2
14073,gneE4,gneJ5,gneJ6,0.33791637806332,-3.47194054124087,133.425531914894,160,2
14115,gneE4,gneJ5,gneJ6,0.531931129700995,-3.47194054124087,133.425531914894,202,2
14153,gneE4,gneJ5,gneJ6,0.710376241511863,-2.70262707172774,135.645833333333,240,2
14195,gneE4,gneJ5,gneJ6,0.552621093649858,-3.38857244026124,133.734693877551,42,2
14235,gneE4,gneJ5,gneJ6,0.654054889200464,-3.38857244026124,133.734693877551,40,2
14276,gneE4,gneJ5,gneJ6,0.808131621881505,-3.38857244026124,133.734693877551,81,2
14317,gneE4,gneJ5,gneJ6,0.794419343326797,-3.47471476235862,133.5,122,2
15038,gneE4,gneJ5,gneJ6,0.653149291580951,-4.19357650252548,131.607843137255,37,2
15119,gneE4,gneJ5,gneJ6,0.483333980187677,-4.89317656177596,129.826923076923,39,2
15161,gneE4,gneJ5,gneJ6,0.32322317980662,-5.565486292381,128.169811320755,42,2
15201,gneE4,gneJ5,gneJ6,0.194209621465055,-6.24937331125997,126.537037037037,40,2
15240,gneE4,gneJ5,gneJ6,0.007946085668479,-6.24937331125997,126.537037037037,39,2
15279,gneE4,gneJ5,gneJ6,0.017849814013046,-6.24937331125997,126.537037037037,78,2
15319,gneE4,gneJ5,gneJ6,0.039333733039848,-6.24937331125997,126.537037037037,118,2
15360,gneE4,gneJ5,gneJ6,0.083894385813511,-6.24937331125997,126.537037037037,159,2
15889,gneE4,gneJ5,gneJ6,0.171687789906164,-6.24937331125997,126.537037037037,688,2
15930,gneE4,gneJ5,gneJ6,0.315653503200888,-6.24937331125997,126.537037037037,729,2
15971,gneE4,gneJ5,gneJ6,0.505894919322247,-6.24937331125997,126.537037037037,770,2
16010,gneE4,gneJ5,gneJ6,0.992201613351216,-1.42694462766928,138.945454545455,809,2
16839,gneE4,gneJ5,gneJ6,0.984177097315205,-2.14260665084335,137.160714285714,39,2
17043,gneE4,gneJ5,gneJ6,0.968719773834319,-2.83996484820155,135.473684210526,41,2
17084,gneE4,gneJ5,gneJ6,0.939307006168565,-3.53363997379732,133.844827586207,41,2
17125,gneE4,gneJ5,gneJ6,0.88587518558953,-4.22367072725709,132.271186440678,41,2
17166,gneE4,gneJ5,gneJ6,0.796223947718194,-4.91009520144447,130.75,41,2
17404,gneE4,gneJ5,gneJ6,0.015971334608623,-4.91009520144447,130.75,40,2
17444,gneE4,gneJ5,gneJ6,0.035431407358983,-4.91009520144447,130.75,80,2
17483,gneE4,gneJ5,gneJ6,0.076922930778438,-4.91009520144447,130.75,119,2
17525,gneE4,gneJ5,gneJ6,0.15683817852399,-4.91009520144447,130.75,161,2
17605,gneE4,gneJ5,gneJ6,0.293896575582999,-4.91009520144447,130.75,241,2
17646,gneE4,gneJ5,gneJ6,0.481669225313668,-4.91009520144447,130.75,282,2
17686,gneE4,gneJ5,gneJ6,0.67534116060536,-4.91009520144447,130.75,322,2
17727,gneE4,gneJ5,gneJ6,0.822178732189332,-4.91009520144447,130.75,363,2
17971,gneE4,gneJ5,gneJ6,0.912341674355282,-4.91009520144447,130.75,607,2
18011,gneE4,gneJ5,gneJ6,0.997502884075899,-1.26254456555186,139.213114754098,647,2
19066,gneE4,gneJ5,gneJ6,0.994900780279169,-1.97910768828073,137.596774193548,39,2
19107,gneE4,gneJ5,gneJ6,0.989797679797065,-2.67777777694149,136.063492063492,41,2
19147,gneE4,gneJ5,gneJ6,0.979610700727382,-3.38051813922667,134.5625,40,2
19229,gneE4,gneJ5,gneJ6,0.960365199266554,-4.0650570807566,133.138461538462,42,2
19311,gneE4,gneJ5,gneJ6,0.923527104934119,-4.76139938579456,131.727272727273,40,2
19427,gneE4,gneJ5,gneJ6,0.856985340977872,-5.46218949228717,130.34328358209,39,2
19468,gneE4,gneJ5,gneJ6,0.751799109698036,-6.14443248294138,129.029411764706,41,2
19590,gneE4,gneJ5,gneJ6,0.605673286005267,-6.82350225038324,127.753623188406,41,2
19630,gneE4,gneJ5,gneJ6,0.002281135852899,-6.82350225038324,127.753623188406,40,2
19672,gneE4,gneJ5,gneJ6,0.005102183614981,-6.82350225038324,127.753623188406,82,2
19712,gneE4,gneJ5,gneJ6,0.011453317830507,-6.82350225038324,127.753623188406,122,2
19752,gneE4,gneJ5,gneJ6,0.025459063952202,-6.82350225038324,127.753623188406,162,2
19914,gneE4,gneJ5,gneJ6,0.103102056484263,-5.34183029502707,130.557142857143,324,2
19952,gneE4,gneJ5,gneJ6,0.177890057675922,-5.34183029502707,130.557142857143,38,2
76,-gneE4,gneJ6,gneJ5,0.5,0.5,0,40,2
196,-gneE4,gneJ6,gneJ5,0.574233564801641,0.5,0,160,2
236,-gneE4,gneJ6,gneJ5,0.574233564801641,0.5,200,200,2
634,-gneE4,gneJ6,gneJ5,0.409140082055136,-0.166666666666667,120,40,2
717,-gneE4,gneJ6,gneJ5,0.139750397319303,-0.166666666666667,120,42,2
758,-gneE4,gneJ6,gneJ5,0.257520431235726,-0.166666666666667,120,83,2
1323,-gneE4,gneJ6,gneJ5,0.414930765370236,-0.166666666666667,120,648,2
1363,-gneE4,gneJ6,gneJ5,0.584334322598566,-0.166666666666667,120,688,2
1404,-gneE4,gneJ6,gneJ5,0.831676799077174,1.09029927760578,323,729,2
1444,-gneE4,gneJ6,gneJ5,0.680513099956438,0.248872122006176,252.25,40,2
1484,-gneE4,gneJ6,gneJ5,0.486700280520335,-0.560470108689725,209.8,40,2
1563,-gneE4,gneJ6,gneJ5,0.300806606666734,-1.35071849875412,181.166666666667,38,2
1762,-gneE4,gneJ6,gneJ5,0.095065547504177,-1.35071849875412,181.166666666667,40,2
1802,-gneE4,gneJ6,gneJ5,0.179434284763573,-1.35071849875412,181.166666666667,80,2
1844,-gneE4,gneJ6,gneJ5,0.304750359117591,-1.35071849875412,181.166666666667,122,2
1965,-gneE4,gneJ6,gneJ5,0.467678750514064,-1.35071849875412,181.166666666667,243,2
2046,-gneE4,gneJ6,gneJ5,0.629279346319756,-1.35071849875412,181.166666666667,324,2
2566,-gneE4,gneJ6,gneJ5,0.930129551066632,0.708836136150072,275.857142857143,844,2
2608,-gneE4,gneJ6,gneJ5,0.853081881145675,-0.120864826850435,246.625,42,2
3286,-gneE4,gneJ6,gneJ5,0.719543347657536,-0.937647349194029,223.777777777778,41,2
3326,-gneE4,gneJ6,gneJ5,0.534181491747156,-1.74290538230016,205.4,40,2
3367,-gneE4,gneJ6,gneJ5,0.343488636189208,-2.527630919293,190.454545454545,41,2
3408,-gneE4,gneJ6,gneJ5,0.011482201818843,-2.527630919293,190.454545454545,41,2
3449,-gneE4,gneJ6,gneJ5,0.024296535133367,-2.527630919293,190.454545454545,82,2
3491,-gneE4,gneJ6,gneJ5,0.049739804062692,-2.527630919293,190.454545454545,124,2
3533,-gneE4,gneJ6,gneJ5,0.097930572857631,-2.527630919293,190.454545454545,166,2
3573,-gneE4,gneJ6,gneJ5,0.183833355608062,-2.527630919293,190.454545454545,206,2
3615,-gneE4,gneJ6,gneJ5,0.227862119156309,-2.25746446602796,195.25,248,2
3654,-gneE4,gneJ6,gneJ5,0.118409773879049,-3.04461811842091,183.230769230769,39,2
3694,-gneE4,gneJ6,gneJ5,0.137800404308462,-3.04461811842091,183.230769230769,40,2
4064,-gneE4,gneJ6,gneJ5,0.245036013443369,-3.04461811842091,183.230769230769,410,2
4104,-gneE4,gneJ6,gneJ5,0.39630866261081,-3.04461811842091,183.230769230769,450,2
4145,-gneE4,gneJ6,gneJ5,0.565912818068818,-3.04461811842091,183.230769230769,491,2
4305,-gneE4,gneJ6,gneJ5,0.906373689192084,-1.0396725200035,216.642857142857,651,2
4346,-gneE4,gneJ6,gneJ5,0.813088588756601,-1.83960745819478,204.933333333333,41,2
4583,-gneE4,gneJ6,gneJ5,0.660512304960729,-2.64423470755211,194.5,38,2
4908,-gneE4,gneJ6,gneJ5,0.469036533742533,-3.43382531370888,185.352941176471,39,2
4948,-gneE4,gneJ6,gneJ5,0.02997460921531,-3.43382531370888,185.352941176471,40,2
4988,-gneE4,gneJ6,gneJ5,0.060606081930006,-3.43382531370888,185.352941176471,80,2
5346,-gneE4,gneJ6,gneJ5,0.117102003601602,-3.43382531370888,185.352941176471,438,2
5389,-gneE4,gneJ6,gneJ5,0.210484585084012,-3.43382531370888,185.352941176471,481,2
5430,-gneE4,gneJ6,gneJ5,0.350179631571926,-3.43382531370888,185.352941176471,522,2
5593,-gneE4,gneJ6,gneJ5,0.519306859382355,-3.43382531370888,185.352941176471,685,2
5634,-gneE4,gneJ6,gneJ5,0.682379908081194,-3.43382531370888,185.352941176471,726,2
6116,-gneE4,gneJ6,gneJ5,0.809124075272562,-3.43382531370888,185.352941176471,1208,2
6157,-gneE4,gneJ6,gneJ5,0.89247145263127,-3.43382531370888,185.352941176471,1249,2
6198,-gneE4,gneJ6,gneJ5,0.99824720674384,0.794726814190241,246.722222222222,1290,2
6237,-gneE4,gneJ6,gneJ5,0.995970968448254,-0.039871400095474,235.78947368421,39,2
6279,-gneE4,gneJ6,gneJ5,0.990950459732114,-0.854112886163585,226.1,42,2
6321,-gneE4,gneJ6,gneJ5,0.979948619154015,-1.66086135242125,217.333333333333,42,2
6363,-gneE4,gneJ6,gneJ5,0.956470456052834,-2.46025344968569,209.363636363636,42,2
7175,-gneE4,gneJ6,gneJ5,0.908273701620627,-3.2573268303614,202.04347826087,41,2
7215,-gneE4,gneJ6,gneJ5,0.81721005112118,-4.05250498269765,195.291666666667,40,2
7256,-gneE4,gneJ6,gneJ5,0.671362091682271,-4.83571141247768,189.12,41,2
7296,-gneE4,gneJ6,gneJ5,0.483124628198843,-5.61759060710855,183.384615384615,40,2
7338,-gneE4,gneJ6,gneJ5,0.303271302403855,-6.38183177134972,178.148148148148,42,2
7377,-gneE4,gneJ6,gneJ5,0.000618553974252,-6.38183177134972,178.148148148148,39,2
7418,-gneE4,gneJ6,gneJ5,0.001295332619266,-6.38183177134972,178.148148148148,80,2
7462,-gneE4,gneJ6,gneJ5,0.002642594688563,-6.38183177134972,178.148148148148,124,2
7502,-gneE4,gneJ6,gneJ5,0.005491785505331,-6.38183177134972,178.148148148148,164,2
7543,-gneE4,gneJ6,gneJ5,0.011237048022113,-6.38183177134972,178.148148148148,205,2
8271,-gneE4,gneJ6,gneJ5,0.023031557636445,-6.38183177134972,178.148148148148,933,2
8312,-gneE4,gneJ6,gneJ5,0.045757183934414,-6.38183177134972,178.148148148148,974,2
8352,-gneE4,gneJ6,gneJ5,0.08898687776894,-6.38183177134972,178.148148148148,1014,2
8393,-gneE4,gneJ6,gneJ5,0.164191777146115,-6.38183177134972,178.148148148148,1055,2
8432,-gneE4,gneJ6,gneJ5,0.285100005383536,-6.38183177134972,178.148148148148,1094,2
8472,-gneE4,gneJ6,gneJ5,0.444217047728188,-6.38183177134972,178.148148148148,1134,2
8635,-gneE4,gneJ6,gneJ5,0.614416802207654,-6.38183177134972,178.148148148148,1297,2
8674,-gneE4,gneJ6,gneJ5,0.996137139263371,-1.29527140688502,219.5,1336,2
9447,-gneE4,gneJ6,gneJ5,0.991376933469642,-2.10309426125709,213.344827586207,41,2
9489,-gneE4,gneJ6,gneJ5,0.981052123257887,-2.90081460160065,207.633333333333,42,2
9529,-gneE4,gneJ6,gneJ5,0.958700661331375,-3.70301590962426,202.225806451613,40,2
9571,-gneE4,gneJ6,gneJ5,0.913543839800543,-4.49005441382327,197.21875,42,2
9612,-gneE4,gneJ6,gneJ5,0.827883044904432,-5.27705063548574,192.484848484849,41,2
9653,-gneE4,gneJ6,gneJ5,0.687562582709612,-6.05899964221185,188.029411764706,41,2
9693,-gneE4,gneJ6,gneJ5,0.501594126275851,-6.84137178584623,183.8,40,2
9812,-gneE4,gneJ6,gneJ5,0.001308371991758,-6.84137178584623,183.8,38,2
9853,-gneE4,gneJ6,gneJ5,0.002708738606434,-6.84137178584623,183.8,79,2
10335,-gneE4,gneJ6,gneJ5,0.005648703124533,-6.84137178584623,183.8,561,2
10376,-gneE4,gneJ6,gneJ5,0.011535548675546,-6.84137178584623,183.8,602,2
10535,-gneE4,gneJ6,gneJ5,0.02362756767681,-6.84137178584623,183.8,761,2
10578,-gneE4,gneJ6,gneJ5,0.046334398561567,-6.84137178584623,183.8,804,2
10620,-gneE4,gneJ6,gneJ5,0.089090891381249,-6.84137178584623,183.8,846,2
10702,-gneE4,gneJ6,gneJ5,0.165885847356477,-6.84137178584623,183.8,928,2
10864,-gneE4,gneJ6,gneJ5,0.930921657907297,-2.62536753222401,208.972222222222,1090,2
10905,-gneE4,gneJ6,gneJ5,0.858330109739386,-3.42481227045775,204.432432432432,41,2
10945,-gneE4,gneJ6,gneJ5,0.731330588015407,-4.22491747824312,200.105263157895,40,2
11308,-gneE4,gneJ6,gneJ5,0.552441487025599,-5.01576116692854,196.025641025641,41,2
11346,-gneE4,gneJ6,gneJ5,0.0858951983503,-5.01576116692854,196.025641025641,38,2
11388,-gneE4,gneJ6,gneJ5,0.160073634795717,-5.01576116692854,196.025641025641,80,2
11429,-gneE4,gneJ6,gneJ5,0.279377574708482,-5.01576116692854,196.025641025641,121,2
11508,-gneE4,gneJ6,gneJ5,0.44346723524068,-5.01576116692854,196.025641025641,200,2
12271,-gneE4,gneJ6,gneJ5,0.962594156077952,-1.54085410373151,215.2,963,2
12958,-gneE4,gneJ6,gneJ5,0.919638404644858,-2.35121488078979,210.926829268293,40,2
12998,-gneE4,gneJ6,gneJ5,0.836281162977384,-3.15784471504393,206.857142857143,40,2
13040,-gneE4,gneJ6,gneJ5,0.69797788590062,-3.95097186281026,203.023255813953,42,2
13081,-gneE4,gneJ6,gneJ5,0.023701134315194,-3.95097186281026,203.023255813953,41,2
13121,-gneE4,gneJ6,gneJ5,0.048159357626975,-3.95097186281026,203.023255813953,81,2
13162,-gneE4,gneJ6,gneJ5,0.094512254996819,-3.95097186281026,203.023255813953,122,2
13204,-gneE4,gneJ6,gneJ5,0.175673909449509,-3.95097186281026,203.023255813953,164,2
13244,-gneE4,gneJ6,gneJ5,0.305347154264344,-3.95097186281026,203.023255813953,204,2
13286,-gneE4,gneJ6,gneJ5,0.35067339878227,-3.74508950986908,204,246,2
13407,-gneE4,gneJ6,gneJ5,0.323329432127511,-3.74508950986908,204,40,2
13449,-gneE4,gneJ6,gneJ5,0.492201692832012,-3.74508950986908,204,82,2
13652,-gneE4,gneJ6,gneJ5,0.663672789798707,-3.74508950986908,204,285,2
13730,-gneE4,gneJ6,gneJ5,0.806717597859553,-2.99597290209523,207.533333333333,363,2
13772,-gneE4,gneJ6,gneJ5,0.653570147552234,-3.79002470893885,203.934782608696,42,2
13810,-gneE4,gneJ6,gneJ5,0.691564328772746,-3.79002470893885,203.934782608696,38,2
13933,-gneE4,gneJ6,gneJ5,0.645762273160429,-3.99700437777138,203.021276595745,161,2
14174,-gneE4,gneJ6,gneJ5,0.449139000064812,-4.80161767492199,199.604166666667,39,2
14215,-gneE4,gneJ6,gneJ5,0.269855123327026,-5.59282532405938,196.367346938776,41,2
14337,-gneE4,gneJ6,gneJ5,0.046294934708788,-5.59282532405938,196.367346938776,39,2
14377,-gneE4,gneJ6,gneJ5,0.090953426127513,-5.59282532405938,196.367346938776,79,2
14938,-gneE4,gneJ6,gneJ5,0.172508165954899,-5.59282532405938,196.367346938776,640,2
14980,-gneE4,gneJ6,gneJ5,0.296289729304642,-5.59282532405938,196.367346938776,682,2
15019,-gneE4,gneJ6,gneJ5,0.834853067227065,-3.10737622805242,206.86,721,2
15060,-gneE4,gneJ6,gneJ5,0.886035890366128,-3.10737622805242,206.86,41,2
15099,-gneE4,gneJ6,gneJ5,0.808813024155431,-3.71593422479041,204.372549019608,80,2
15139,-gneE4,gneJ6,gneJ5,0.655004706632578,-4.51713846831521,201.211538461538,40,2
15181,-gneE4,gneJ6,gneJ5,0.46331870602914,-5.30523937264648,198.207547169811,42,2
15221,-gneE4,gneJ6,gneJ5,0.280465683684946,-6.10040295728375,195.277777777778,40,2
16029,-gneE4,gneJ6,gneJ5,0.001851086485792,-6.10040295728375,195.277777777778,39,2
16071,-gneE4,gneJ6,gneJ5,0.003802846374307,-6.10040295728375,195.277777777778,81,2
16622,-gneE4,gneJ6,gneJ5,0.008035413333898,-6.10040295728375,195.277777777778,632,2
16662,-gneE4,gneJ6,gneJ5,0.016523162196439,-6.10040295728375,195.277777777778,672,2
16703,-gneE4,gneJ6,gneJ5,0.033361991031276,-6.10040295728375,195.277777777778,713,2
16742,-gneE4,gneJ6,gneJ5,0.066886799882918,-6.10040295728375,195.277777777778,752,2
16819,-gneE4,gneJ6,gneJ5,0.59222695542602,-3.0916988953882,206.8,829,2
16858,-gneE4,gneJ6,gneJ5,0.696685387573243,-3.0916988953882,206.8,39,2
16939,-gneE4,gneJ6,gneJ5,0.824063786590401,-3.0916988953882,206.8,120,2
16981,-gneE4,gneJ6,gneJ5,0.904384505824786,-3.0916988953882,206.8,162,2
17022,-gneE4,gneJ6,gneJ5,0.902811965113812,-3.10975193158065,206.732142857143,203,2
17064,-gneE4,gneJ6,gneJ5,0.807664968146855,-3.90371010354037,203.842105263158,42,2
17105,-gneE4,gneJ6,gneJ5,0.654494276537242,-4.69976499204809,201.034482758621,41,2
17145,-gneE4,gneJ6,gneJ5,0.460224979916566,-5.49805559033869,198.305084745763,40,2
17186,-gneE4,gneJ6,gneJ5,0.35396674291715,-5.49805559033869,198.305084745763,41,2
17266,-gneE4,gneJ6,gneJ5,0.528550985079341,-5.49805559033869,198.305084745763,121,2
17344,-gneE4,gneJ6,gneJ5,0.69888388457562,-5.49805559033869,198.305084745763,199,2
17384,-gneE4,gneJ6,gneJ5,0.739446607377706,-5.29694997010248,198.983333333333,239,2
18031,-gneE4,gneJ6,gneJ5,0.065968663957587,-5.29694997010248,198.983333333333,40,2
18964,-gneE4,gneJ6,gneJ5,0.126425038381537,-5.29694997010248,198.983333333333,973,2
19006,-gneE4,gneJ6,gneJ5,0.227060892236052,-5.29694997010248,198.983333333333,1015,2
19046,-gneE4,gneJ6,gneJ5,0.938640838514333,-1.34427950681174,213.016393442623,1055,2
19087,-gneE4,gneJ6,gneJ5,0.872439421821742,-2.14926608141856,210.241935483871,41,2
19127,-gneE4,gneJ6,gneJ5,0.75314117367542,-2.95653185579715,207.539682539683,40,2
19166,-gneE4,gneJ6,gneJ5,0.731926306752672,-2.95653185579715,207.539682539683,39,2
19207,-gneE4,gneJ6,gneJ5,0.597154688274817,-3.5673262305596,205.546875,80,2
19250,-gneE4,gneJ6,gneJ5,0.691561789540509,-3.5673262305596,205.546875,43,2
19292,-gneE4,gneJ6,gneJ5,0.555946506531407,-4.15003015805204,203.692307692308,85,2
19330,-gneE4,gneJ6,gneJ5,0.660053362468108,-4.15003015805204,203.692307692308,38,2
19406,-gneE4,gneJ6,gneJ5,0.556497370702705,-4.58660346941942,202.333333333333,114,2
19447,-gneE4,gneJ6,gneJ5,0.361706577634562,-5.38152694832947,199.925373134328,41,2
19488,-gneE4,gneJ6,gneJ5,0.400267847203285,-5.38152694832947,199.925373134328,41,2
19529,-gneE4,gneJ6,gneJ5,0.575690611638749,-5.38152694832947,199.925373134328,82,2
19569,-gneE4,gneJ6,gneJ5,0.479724414377727,-5.7677812947081,198.779411764706,122,2
19611,-gneE4,gneJ6,gneJ5,0.295792624350462,-6.55404871855942,196.507246376812,42,2
19933,-gneE4,gneJ6,gneJ5,0.158871405990064,-7.35328390020378,194.257142857143,39,2
76,gneE5,gneJ6,gneJ7,0.5,0.5,76,76,2
196,gneE5,gneJ6,gneJ7,0.425766435198359,0.200854700854701,58.5,41,2
236,gneE5,gneJ6,gneJ7,0.425766435198359,0.200854700854701,58.5,40,2
634,gneE5,gneJ6,gneJ7,0.590859917944864,0.200854700854701,58.5,438,2
717,gneE5,gneJ6,gneJ7,0.860249602680697,1.65069796104279,212.666666666667,521,2
758,gneE5,gneJ6,gneJ7,0.742479568764274,0.892229625254865,169.75,41,2
1323,gneE5,gneJ6,gneJ7,0.585069234629764,0.176951847477088,144,41,2
1363,gneE5,gneJ6,gneJ7,0.415665677401434,-0.507258678838702,126.666666666667,40,2
1404,gneE5,gneJ6,gneJ7,0.168323200922826,-0.507258678838702,126.666666666667,41,2
